,Name,Goal,GPG,Assist,APG,Block,BPG,Turn,TPG,Games,Standing,Spirit,wg13,Team_BENT,Team_BRUTESQUAD,Team_FURY,Team_GREENMEANSGO,Team_HEIST,Team_MOLLYBROWN,Team_NEMESIS,Team_NIGHTLOCK,Team_OZONE,Team_PHOENIX,Team_RIOT,Team_SCANDAL,Team_SCHWA,Team_SHOWDOWN,Team_TABBYROSA,Team_TEAMUSA,Team_UNDERGROUND,wugc16_tryouts,Team_WUGC16
302,KATHRYN LAWSON,1.33333333333,0.190476190476,0.333333333333,0.047619047619,0.0,0.0,1.0,0.142857142857,4.66666666667,2.33333333333,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
303,KATHRYN WEATHERHEAD,2.0,0.333333333333,0.0,0.0,1.0,0.166666666667,6.0,1.0,6.0,15.0,4.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0
304,KATIE BARRY,2.0,0.333333333333,2.0,0.333333333333,1.0,0.166666666667,11.0,1.83333333333,6.0,9.0,3.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
305,KATIE DOLARA OLSEN,2.0,0.333333333333,1.0,0.166666666667,2.0,0.333333333333,5.0,0.833333333333,6.0,5.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
306,KATIE DYER,1.0,0.166666666667,1.0,0.166666666667,1.0,0.166666666667,1.0,0.166666666667,6.0,5.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
307,KATIE FOX,1.0,0.25,6.0,1.5,,,,,4.0,16.0,15.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
308,KATIE PATTERSON,0.0,0.0,0.0,0.0,,,,,6.0,3.0,11.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
309,KATIE RAYNOLDS,0.5,0.125,0.0,0.0,,,,,5.5,14.5,11.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
310,KATIE RYAN,15.0,3.75,4.0,1.0,,,,,4.0,15.0,13.43,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
311,KATIE SILVERIA,1.0,0.25,2.0,0.5,,,,,4.0,12.0,12.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0
312,KATIE TALAY,3.5,0.511904761905,0.0,0.0,0.0,0.0,1.0,0.166666666667,6.5,13.5,5.715,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
313,KATIE WEATHERHEAD,0.5,0.125,3.5,0.660714285714,,,,,5.5,10.0,12.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0
314,KATY CRALEY,6.5,1.02380952381,1.5,0.214285714286,8.0,1.14285714286,6.0,0.857142857143,6.5,3.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
315,KATY HARRIS,1.5,0.214285714286,0.0,0.0,0.0,0.0,0.0,0.0,6.5,10.5,8.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
316,KAYLA EMRICK,2.0,0.400793650794,3.33333333333,0.615079365079,2.0,0.333333333333,3.0,0.5,5.66666666667,10.6666666667,9.96,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
317,KAYLA RAMIREZ,1.5,0.3,0.5,0.0714285714285,,,,,6.0,10.5,9.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0
318,KELLEY KNEIB,0.0,0.0,2.0,0.333333333333,1.0,0.166666666667,6.0,1.0,6.0,11.0,3.83,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
319,KELLY BOLT,0.5,0.0833333333335,1.0,0.25,1.0,0.166666666667,0.0,0.0,5.0,9.0,7.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
320,KELLY HANSEN,4.0,0.702380952381,1.33333333333,0.242063492063,0.0,0.0,4.0,0.666666666667,5.66666666667,11.6666666667,10.0233333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0
321,KELLY HYLAND,2.5,0.380952380952,6.0,0.940476190478,8.0,1.33333333333,5.0,0.833333333333,6.5,9.5,7.82,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1,0
322,KELLY JOHNSON,1.75,0.47619047619,6.5,1.45238095238,6.0,1.0,10.0,1.66666666667,5.0,2.75,10.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1,0
323,KELLY TIDWELL,7.0,1.16666666667,3.0,0.5,2.0,0.333333333333,8.0,1.33333333333,6.0,6.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
324,KELLY WIESE,4.33333333333,0.892857142857,2.66666666667,0.448412698413,8.0,1.33333333333,2.0,0.333333333333,5.66666666667,10.6666666667,9.96,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
325,KELSEY COLPITTS,0.0,0.0,3.0,0.5,0.0,0.0,8.0,1.33333333333,6.0,15.0,4.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0
326,KELSEY DEVLIN,1.0,0.25,0.0,0.0,,,,,4.0,15.0,13.43,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
327,KELSEY JOHNSON,0.0,0.0,2.0,0.5,,,,,4.0,15.0,13.43,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
328,KELSEY VIARS,14.0,3.5,3.0,0.75,,,,,4.0,16.0,15.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
329,KENDRA FREDERICK,3.0,0.5,3.0,0.5,4.0,0.666666666667,0.0,0.0,6.0,13.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
330,KERI DORKO,6.0,1.5,4.0,1.0,,,,,4.0,15.0,13.43,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
331,KERRY BEYRER,2.0,0.333333333333,2.0,0.333333333333,0.0,0.0,4.0,0.666666666667,6.0,13.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
332,KEYA DAVANI,2.0,0.285714285714,0.0,0.0,,,,,7.0,15.0,8.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0
333,KIMBER COLES,5.0,0.77619047619,4.33333333333,0.7126984127,2.0,0.333333333333,0.0,0.0,6.0,10.6666666667,9.05666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.333333333333,0.0,0.0,0.0,0,0
334,KIMBERLY BEACH,7.66666666667,1.09523809524,1.0,0.142857142857,3.0,0.428571428571,0.0,0.0,7.0,2.66666666667,9.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
335,KIMBERLY STREFF,1.5,0.321428571429,2.5,0.625,,,,,5.5,14.5,11.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
336,KIMBERLY TEE,4.0,1.0,1.0,0.25,,,,,4.0,12.0,12.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0
337,KIRA LOU,2.0,0.285714285714,1.0,0.142857142857,,,,,7.0,7.0,10.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
338,KIRSTEN SHELL,4.0,0.733333333334,0.5,0.1,0.0,0.0,2.0,0.333333333333,5.5,7.0,6.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
339,KIRSTEN UNFRIED,6.5,0.988095238097,3.5,0.535714285714,1.0,0.142857142857,4.0,0.571428571429,6.5,2.0,8.88,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0
340,KIRSTIN GRUVER,2.0,0.285714285714,2.0,0.285714285714,,,,,7.0,6.0,11.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
341,KIRSTIN JOHNSON,2.0,0.333333333333,3.0,0.5,,,,,6.0,3.0,11.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
342,KRISTIE BOWEN,3.0,0.568452380952,3.0,0.568452380952,1.0,0.142857142857,5.0,0.714285714286,6.75,2.0,9.85666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
343,KRISTIN (CHARLIE) EIDE,3.5,0.547619047619,1.0,0.142857142857,,,,,6.5,2.5,14.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
344,KRISTIN FRANKE,0.666666666667,0.095238095238,2.66666666667,0.380952380952,0.0,0.0,1.0,0.142857142857,7.0,2.66666666667,9.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
345,KRISTIN ROSSER,0.0,0.0,0.0,0.0,,,,,4.0,15.0,13.43,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
346,KRISTINA SNODGRASS,16.0,3.03333333334,1.5,0.283333333334,,,,,5.5,6.0,12.52,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
347,KRISTOL DAS,0.0,0.0,0.0,0.0,,,,,7.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
348,KYRA CATABAY,1.0,0.142857142857,1.0,0.142857142857,,,,,7.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
349,LAKSHMI NARAYAN,3.6,0.664285714285,5.2,0.797619047618,2.0,0.285714285714,5.0,0.714285714286,6.6,2.2,10.7925,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
350,LANE SIEDOR,8.0,1.41587301587,2.0,0.331746031746,2.0,0.333333333333,2.0,0.333333333333,6.0,7.66666666667,8.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
351,LANI NGUYEN,7.0,1.75,0.0,0.0,,,,,4.0,12.0,12.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0
352,LAURA BITTERMAN,9.66666666667,1.52380952381,1.66666666667,0.246031746032,3.0,0.5,7.0,1.16666666667,6.33333333333,3.33333333333,9.46666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
353,LAURA LANDIS,1.0,0.142857142857,0.0,0.0,,,,,7.0,15.0,8.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0
354,LAURA MOORE,5.5,1.16666666667,5.5,1.125,2.0,0.333333333333,5.0,0.833333333333,5.0,9.0,7.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
355,LAURA PAPE,3.0,0.428571428571,1.0,0.142857142857,,,,,7.0,1.0,12.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
356,LAURA PAYNE,0.0,0.0,0.0,0.0,,,,,4.0,16.0,15.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
357,LAUREL SCHMIDT,0.333333333333,0.047619047619,1.33333333333,0.305555555556,2.0,0.333333333333,4.0,0.666666666667,5.66666666667,10.6666666667,9.96,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
358,LAUREN BAECHER,0.5,0.1,2.0,0.366666666666,0.0,0.0,0.0,0.0,5.5,7.5,8.855,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
359,LAUREN BOYLE,2.0,0.366666666667,2.33333333333,0.411111111111,4.0,0.666666666667,3.0,0.5,5.66666666667,7.66666666667,9.62333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
360,LAUREN CARDEN,1.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,3.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
361,LAUREN CASEY,3.0,0.324404761905,3.5,0.395833333333,0.0,0.0,12.0,1.71428571429,6.75,2.0,9.85666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
362,LAUREN DOYLE,2.0,0.285714285714,6.0,0.857142857143,,,,,7.0,14.0,7.43,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
363,LAUREN NELSON,3.0,0.5,3.0,0.5,0.0,0.0,2.0,0.333333333333,6.0,6.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
364,LAUREN PERUCCO,1.0,0.142857142857,0.666666666667,0.103174603175,2.0,0.333333333333,3.0,0.5,5.66666666667,10.6666666667,9.96,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
365,LAUREN SADLER,3.33333333333,0.476190476191,0.666666666667,0.095238095238,1.0,0.142857142857,1.0,0.142857142857,7.0,1.33333333333,10.3566666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.666666666667,0.0,0.0,0.0,0.0,0.0,1,1
366,LAUREN TRUXILLO,1.0,0.142857142857,1.0,0.142857142857,,,,,7.0,11.0,11.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0
367,LEAH BORSHEIM,3.0,0.5,6.0,1.0,4.0,0.666666666667,5.0,0.833333333333,6.0,11.0,3.83,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
368,LEAH TSINAJINNIE,1.0,0.142857142857,3.0,0.428571428571,1.0,0.142857142857,1.0,0.142857142857,7.0,5.0,7.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0
369,LEILA TUNNELL,2.0,0.31746031746,11.6666666667,1.81746031746,0.0,0.0,8.0,1.33333333333,6.33333333333,3.33333333333,9.46666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
370,LEXI ZALK,4.0,0.666666666667,1.0,0.166666666667,4.0,0.666666666667,0.0,0.0,6.0,13.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
371,LIEN HOFFMANN,9.66666666667,1.54761904762,6.33333333333,1.01587301587,8.0,1.33333333333,9.0,1.5,6.33333333333,3.0,9.52333333333,0.0,0.0,0.666666666667,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
372,LIL BERLA,3.0,0.5,4.0,0.666666666667,3.0,0.5,7.0,1.16666666667,6.0,9.0,3.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
373,LILLIAN MORRIS,4.0,1.0,0.0,0.0,,,,,4.0,16.0,15.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
374,LILLIAN WHITE,1.0,0.171428571429,1.0,0.2,,,,,6.0,10.5,9.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0
375,LILLY WHITE,2.0,0.285714285714,0.0,0.0,1.0,0.142857142857,2.0,0.285714285714,7.0,4.0,4.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0
376,"LILY ""THUD"" LIN",1.0,0.25,4.0,1.0,,,,,4.0,7.0,13.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
377,LILY LIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,3.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
378,LINDSAY SOO,1.0,0.142857142857,0.0,0.0,,,,,7.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
379,LINDSEY CROSS,8.33333333333,1.52222222222,5.33333333333,0.944444444443,1.0,0.166666666667,9.0,1.5,5.66666666667,7.66666666667,9.62333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
380,LINDSEY HACK,0.0,0.0,6.0,1.0,1.0,0.166666666667,4.0,0.666666666667,6.0,5.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
381,LINDSEY WILSON,0.0,0.0,8.0,2.0,,,,,4.0,12.0,12.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0
382,LISA COUPER,5.5,0.916666666665,2.0,0.333333333333,2.0,0.333333333333,4.0,0.666666666667,6.0,8.5,8.965,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
383,LISA DOAN,3.0,0.522222222222,1.66666666667,0.288888888889,2.0,0.333333333333,2.0,0.333333333333,5.66666666667,7.66666666667,9.62333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
384,LISA ETCHISON,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.142857142857,7.0,4.0,4.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0
385,LISA FITTON,4.0,1.0,2.0,0.5,,,,,4.0,16.0,15.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
386,LISA PITCAITHLEY,5.0,1.36904761905,4.5,1.08928571429,2.0,0.285714285714,2.0,0.285714285714,5.25,2.25,10.39,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
387,LISI LOHRE,1.5,0.266666666666,5.5,1.06666666667,,,,,5.5,6.0,12.52,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
388,LIZ DUFFY,0.0,0.0,1.0,1.0,,,,,1.0,2.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
389,LIZ PENNY,9.0,1.01785714286,5.0,0.565476190476,5.0,0.714285714286,3.0,0.428571428571,9.5,2.0,8.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
390,LIZ WILLETTS,1.0,0.166666666667,0.0,0.0,2.0,0.333333333333,2.0,0.333333333333,6.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
391,LIZA MINOR,11.0,2.21428571428,8.5,1.69642857143,,,,,5.5,10.0,12.855,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
392,LIZZY SHIEL,3.0,0.5,2.0,0.333333333333,1.0,0.166666666667,6.0,1.0,6.0,5.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
393,LORA LIEGEL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.166666666667,6.0,15.0,4.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0
394,LORRAINE GUERIN,3.0,0.75,3.0,0.75,,,,,4.0,11.0,14.71,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
395,LORYN KANEMARU,2.0,0.285714285714,6.0,1.5,4.0,0.571428571429,4.0,0.571428571429,5.5,3.25,9.33333333333,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
396,LUKIIH CUAN,1.5,0.242857142857,0.0,0.0,,,,,6.0,10.5,9.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0
397,LYRA OLSON,0.0,0.0,0.0,0.0,,,,,4.0,15.0,13.43,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
