	Team	Number	Name	Goal	GPG	Assist	APG	Block	BPG	Turn	TPG	Games	Tournament	Spirit	Team_Num
963	BENT	05	KATHERINE COLE	1	0.142857142857	2	0.285714285714					7	2015 USAU Club Championships	7.43	13
964	BENT	06	MICHELLE RYBAK	0	0.0	4	0.571428571429					7	2015 USAU Club Championships	7.43	13
965	BENT	07	REBECCA GIBSON	0	0.0	0	0.0					7	2015 USAU Club Championships	7.43	13
966	BENT	08	MIRANDA MOORE	0	0.0	0	0.0					7	2015 USAU Club Championships	7.43	13
967	BENT	09	JENNIE LUMMIS	0	0.0	0	0.0					7	2015 USAU Club Championships	7.43	13
968	BENT	11	HOLLY FISHER	0	0.0	2	0.285714285714					7	2015 USAU Club Championships	7.43	13
969	BENT	12	REBEKAH SOUDER-RUSSO	6	0.857142857143	4	0.571428571429					7	2015 USAU Club Championships	7.43	13
970	BENT	17	ELIZABETH PUGH	0	0.0	0	0.0					7	2015 USAU Club Championships	7.43	13
971	BENT	19	MEGAN RANDALL	7	1.0	1	0.142857142857					7	2015 USAU Club Championships	7.43	13
972	BENT	20	MARTHA GREGORY	3	0.428571428571	0	0.0					7	2015 USAU Club Championships	7.43	13
973	BENT	21	CARA BROWN	0	0.0	1	0.142857142857					7	2015 USAU Club Championships	7.43	13
974	BENT	22	ANNA MEMBRINO	2	0.285714285714	6	0.857142857143					7	2015 USAU Club Championships	7.43	13
975	BENT	23	BRITTANY SMITH	0	0.0	5	0.714285714286					7	2015 USAU Club Championships	7.43	13
976	BENT	27	AKINA YOUNGE	1	0.142857142857	0	0.0					7	2015 USAU Club Championships	7.43	13
977	BENT	28	TIFFANI TENG	0	0.0	0	0.0					7	2015 USAU Club Championships	7.43	13
978	BENT	31	LAUREN DOYLE	2	0.285714285714	6	0.857142857143					7	2015 USAU Club Championships	7.43	13
979	BENT	32	ALLISON KAHN	2	0.285714285714	2	0.285714285714					7	2015 USAU Club Championships	7.43	13
980	BENT	41	KATIE TALAY	6	0.857142857143	0	0.0					7	2015 USAU Club Championships	7.43	13
981	BENT	47	ANNE SILVER	2	0.285714285714	1	0.142857142857					7	2015 USAU Club Championships	7.43	13
982	BENT	77	AIDEEN COSTELLO	1	0.142857142857	0	0.0					7	2015 USAU Club Championships	7.43	13
983	BENT	82	SOPHIE HULBERT	9	1.28571428571	3	0.428571428571					7	2015 USAU Club Championships	7.43	13
984	BENT	88	NASTASIA TANGHERLINI	2	0.285714285714	0	0.0					7	2015 USAU Club Championships	7.43	13
985	PHOENIX	01	LINDSAY SOO	1	0.142857142857	0	0.0					7	2015 USAU Club Championships	12.0	14
986	PHOENIX	02	BROOKE STANISLAWSKI	0	0.0	0	0.0					7	2015 USAU Club Championships	12.0	14
987	PHOENIX	04	CHLOE GREENE	5	0.714285714286	5	0.714285714286					7	2015 USAU Club Championships	12.0	14
988	PHOENIX	05	JESSI JONES	13	1.85714285714	12	1.71428571429					7	2015 USAU Club Championships	12.0	14
989	PHOENIX	06	QING (JENNY) WEI	15	2.14285714286	3	0.428571428571					7	2015 USAU Club Championships	12.0	14
990	PHOENIX	07	ELIZABETH LONGMIRE	4	0.571428571429	2	0.285714285714					7	2015 USAU Club Championships	12.0	14
991	PHOENIX	08	MEGAN TARASI	1	0.142857142857	3	0.428571428571					7	2015 USAU Club Championships	12.0	14
992	PHOENIX	09	JINNY EUN	0	0.0	2	0.285714285714					7	2015 USAU Club Championships	12.0	14
993	PHOENIX	10	MICHELLE NG	3	0.428571428571	0	0.0					7	2015 USAU Club Championships	12.0	14
994	PHOENIX	12	ERIN WILTGEN	0	0.0	0	0.0					7	2015 USAU Club Championships	12.0	14
995	PHOENIX	13	JENNA DAHL	3	0.428571428571	1	0.142857142857					7	2015 USAU Club Championships	12.0	14
996	PHOENIX	14	CASSANDRA SWAFFORD	4	0.571428571429	26	3.71428571429					7	2015 USAU Club Championships	12.0	14
997	PHOENIX	19	RACHEL JOHNSON	0	0.0	2	0.285714285714					7	2015 USAU Club Championships	12.0	14
998	PHOENIX	20	SHANNON MATZINGER	1	0.142857142857	1	0.142857142857					7	2015 USAU Club Championships	12.0	14
999	PHOENIX	21	KYRA CATABAY	1	0.142857142857	1	0.142857142857					7	2015 USAU Club Championships	12.0	14
1000	PHOENIX	22	HEATHER ZIMMERMAN	6	0.857142857143	7	1.0					7	2015 USAU Club Championships	12.0	14
1001	PHOENIX	23	MEG DUFFY	2	0.285714285714	1	0.142857142857					7	2015 USAU Club Championships	12.0	14
1002	PHOENIX	24	MARIEL HAMMOND	3	0.428571428571	6	0.857142857143					7	2015 USAU Club Championships	12.0	14
1003	PHOENIX	25	JUDY WINGLEE	3	0.428571428571	3	0.428571428571					7	2015 USAU Club Championships	12.0	14
1004	PHOENIX	26	JOHANNAH SANCHEZ-ADAMS	0	0.0	0	0.0					7	2015 USAU Club Championships	12.0	14
1005	PHOENIX	44	KATY HARRIS	3	0.428571428571	0	0.0					7	2015 USAU Club Championships	12.0	14
1006	PHOENIX	61	DEVON ERICKSEN	1	0.142857142857	0	0.0					7	2015 USAU Club Championships	12.0	14
1007	PHOENIX	88	CHRISTINE BOOKHOUT	6	0.857142857143	1	0.142857142857					7	2015 USAU Club Championships	12.0	14
1008	FURY	04	ALEX SNYDER	2	0.333333333333	11	1.83333333333					6	2015 USAU Club Championships	13.6	0
1009	FURY	05	KAELA JORGENSON	2	0.333333333333	6	1.0					6	2015 USAU Club Championships	13.6	0
1010	FURY	07	STEPHANIE LIM	1	0.166666666667	2	0.333333333333					6	2015 USAU Club Championships	13.6	0
1011	FURY	08	NANCY SUN	2	0.333333333333	2	0.333333333333					6	2015 USAU Club Championships	13.6	0
1012	FURY	09	MARIKA AUSTIN	4	0.666666666667	1	0.166666666667					6	2015 USAU Club Championships	13.6	0
1013	FURY	10	GENEVIEVE LAROCHE	3	0.5	1	0.166666666667					6	2015 USAU Club Championships	13.6	0
1014	FURY	11	CAROLYN FINNEY	2	0.333333333333	9	1.5					6	2015 USAU Club Championships	13.6	0
1015	FURY	12	DIANA CHARRIER	5	0.833333333333	0	0.0					6	2015 USAU Club Championships	13.6	0
1016	FURY	13	CREE HOWARD	4	0.666666666667	5	0.833333333333					6	2015 USAU Club Championships	13.6	0
1017	FURY	15	ALDEN FLETCHER	1	0.166666666667	0	0.0					6	2015 USAU Club Championships	13.6	0
1018	FURY	16	MICHELA MEISTER	3	0.5	1	0.166666666667					6	2015 USAU Club Championships	13.6	0
1019	FURY	20	ANDREA ROMANO	0	0.0	5	0.833333333333					6	2015 USAU Club Championships	13.6	0
1020	FURY	21	MEERI CHANG	1	0.166666666667	1	0.166666666667					6	2015 USAU Club Championships	13.6	0
1021	FURY	22	SARAH CARNAHAN	9	1.5	3	0.5					6	2015 USAU Club Championships	13.6	0
1022	FURY	23	SABRINA FONG	4	0.666666666667	4	0.666666666667					6	2015 USAU Club Championships	13.6	0
1023	FURY	26	LISA PITCAITHLEY	2	0.333333333333	3	0.5					6	2015 USAU Club Championships	13.6	0
1024	FURY	27	NESS FAJARDO	2	0.333333333333	3	0.5					6	2015 USAU Club Championships	13.6	0
1025	FURY	28	LISA COUPER	3	0.5	2	0.333333333333					6	2015 USAU Club Championships	13.6	0
1026	FURY	30	HANNAH KREILKAMP	1	0.166666666667	0	0.0					6	2015 USAU Club Championships	13.6	0
1027	FURY	33	ANNA NAZAROV	1	0.166666666667	8	1.33333333333					6	2015 USAU Club Championships	13.6	0
1028	FURY	37	ELISABETH DUFFY	2	0.333333333333	1	0.166666666667					6	2015 USAU Club Championships	13.6	0
1029	FURY	42	DARRAGH CLANCY	6	1.0	1	0.166666666667					6	2015 USAU Club Championships	13.6	0
1030	FURY	44	MAGGIE RUDEN	3	0.5	2	0.333333333333					6	2015 USAU Club Championships	13.6	0
1031	FURY	51	CLAIRE DESMOND	12	2.0	3	0.5					6	2015 USAU Club Championships	13.6	0
1032	FURY	66	LAKSHMI NARAYAN	8	1.33333333333	8	1.33333333333					6	2015 USAU Club Championships	13.6	0
1033	FURY	71	MANISHA DARYANI	1	0.166666666667	3	0.5					6	2015 USAU Club Championships	13.6	0
1034	HEIST	02	RACHAEL ROMANIAK	0	0.0	0	0.0					7	2015 USAU Club Championships	11.0	3
1035	HEIST	03	LIZA MINOR	10	1.42857142857	8	1.14285714286					7	2015 USAU Club Championships	11.0	3
1036	HEIST	04	ROBYN WISEMAN	4	0.571428571429	21	3.0					7	2015 USAU Club Championships	11.0	3
1037	HEIST	05	ROSE GLINKA	4	0.571428571429	4	0.571428571429					7	2015 USAU Club Championships	11.0	3
1038	HEIST	06	CLAIRE JENCKS	3	0.428571428571	0	0.0					7	2015 USAU Club Championships	11.0	3
1039	HEIST	08	ADRIENNE WELLS	1	0.142857142857	0	0.0					7	2015 USAU Club Championships	11.0	3
1040	HEIST	09	HALEY HUDSON	1	0.142857142857	5	0.714285714286					7	2015 USAU Club Championships	11.0	3
1041	HEIST	10	ALISON VANDEGRIFT	4	0.571428571429	0	0.0					7	2015 USAU Club Championships	11.0	3
1042	HEIST	11	EVA POPP	2	0.285714285714	1	0.142857142857					7	2015 USAU Club Championships	11.0	3
1043	HEIST	12	JASMINE DRAPER-MATTHEW	6	0.857142857143	4	0.571428571429					7	2015 USAU Club Championships	11.0	3
1044	HEIST	13	BRITTNEY KOKINOS	0	0.0	1	0.142857142857					7	2015 USAU Club Championships	11.0	3
1045	HEIST	14	ANNA HROVAT-STAEDTER	5	0.714285714286	3	0.428571428571					7	2015 USAU Club Championships	11.0	3
1046	HEIST	17	KELLY WIESE	3	0.428571428571	3	0.428571428571					7	2015 USAU Club Championships	11.0	3
1047	HEIST	19	KAYLA EMRICK	2	0.285714285714	3	0.428571428571					7	2015 USAU Club Championships	11.0	3
1048	HEIST	20	LAUREN PERUCCO	3	0.428571428571	1	0.142857142857					7	2015 USAU Club Championships	11.0	3
1049	HEIST	22	ARTHI PADMANABHAN	0	0.0	0	0.0					7	2015 USAU Club Championships	11.0	3
1050	HEIST	23	ANNA WILLIAMS	0	0.0	0	0.0					7	2015 USAU Club Championships	11.0	3
1051	HEIST	25	JOANN WONG	1	0.142857142857	1	0.142857142857					7	2015 USAU Club Championships	11.0	3
1052	HEIST	31	MARY VANDUYNE	1	0.142857142857	1	0.142857142857					7	2015 USAU Club Championships	11.0	3
1053	HEIST	33	EMILY LANDER	4	0.571428571429	1	0.142857142857					7	2015 USAU Club Championships	11.0	3
1054	HEIST	40	AMELIA CUARENTA	3	0.428571428571	0	0.0					7	2015 USAU Club Championships	11.0	3
1055	HEIST	42	ELIZABETH GRONERT	1	0.142857142857	7	1.0					7	2015 USAU Club Championships	11.0	3
1056	HEIST	44	HANNAH FRANK	2	0.285714285714	0	0.0					7	2015 USAU Club Championships	11.0	3
1057	HEIST	45	BECKY LEDONNE	2	0.285714285714	3	0.428571428571					7	2015 USAU Club Championships	11.0	3
1058	HEIST	49	JENNIFER NOWAK	2	0.285714285714	2	0.285714285714					7	2015 USAU Club Championships	11.0	3
1059	HEIST	77	LAUREL SCHMIDT	1	0.142857142857	0	0.0					7	2015 USAU Club Championships	11.0	3
1060	HEIST	87	EMILY LANGLAND	9	1.28571428571	7	1.0					7	2015 USAU Club Championships	11.0	3
1061	CAPITALS	02	ALISHA ZHAO	2	0.285714285714	0	0.0					7	2015 USAU Club Championships	10.43	12
1062	CAPITALS	04	SARAH KIDD	7	1.0	2	0.285714285714					7	2015 USAU Club Championships	10.43	12
1063	CAPITALS	07	JEANNETTE QUACH	4	0.571428571429	2	0.285714285714					7	2015 USAU Club Championships	10.43	12
1064	CAPITALS	08	ALEXA KOVACS	12	1.71428571429	0	0.0					7	2015 USAU Club Championships	10.43	12
1065	CAPITALS	12	DARCY DRUMMOND	3	0.428571428571	9	1.28571428571					7	2015 USAU Club Championships	10.43	12
1066	CAPITALS	13	MELISSA DUNBAR	9	1.28571428571	12	1.71428571429					7	2015 USAU Club Championships	10.43	12
1067	CAPITALS	14	MIRIAM TINGLE	4	0.571428571429	3	0.428571428571					7	2015 USAU Club Championships	10.43	12
1068	CAPITALS	15	JESSIE WU	0	0.0	3	0.428571428571					7	2015 USAU Club Championships	10.43	12
1069	CAPITALS	16	JESSICA CHEN	3	0.428571428571	3	0.428571428571					7	2015 USAU Club Championships	10.43	12
1070	CAPITALS	18	LATITIA SOKE-SEAMAN	0	0.0	0	0.0					7	2015 USAU Club Championships	10.43	12
1071	CAPITALS	19	KAYLEE SPARKS	2	0.285714285714	5	0.714285714286					7	2015 USAU Club Championships	10.43	12
1072	CAPITALS	21	JOEY CHEUNG	1	0.142857142857	2	0.285714285714					7	2015 USAU Club Championships	10.43	12
1073	CAPITALS	22	SARAH BOBAK	10	1.42857142857	8	1.14285714286					7	2015 USAU Club Championships	10.43	12
1074	CAPITALS	23	MARIE-CHRISTINE JACQUES	1	0.142857142857	0	0.0					7	2015 USAU Club Championships	10.43	12
1075	CAPITALS	24	SAMANTHA MORRIS	0	0.0	10	1.42857142857					7	2015 USAU Club Championships	10.43	12
1076	CAPITALS	26	PAULA LESTER	0	0.0	1	0.142857142857					7	2015 USAU Club Championships	10.43	12
1077	CAPITALS	66	LAURA HATCH	2	0.285714285714	2	0.285714285714					7	2015 USAU Club Championships	10.43	12
1078	CAPITALS	90	JORDAN MERON	5	0.714285714286	3	0.428571428571					7	2015 USAU Club Championships	10.43	12
1079	OZONE	01	CELINE SLEDGE	3	0.428571428571	1	0.142857142857					7	2015 USAU Club Championships	10.71	9
1080	OZONE	02	EMILY LLOYD	7	1.0	1	0.142857142857					7	2015 USAU Club Championships	10.71	9
1081	OZONE	03	PAIGE CARVER	1	0.142857142857	0	0.0					7	2015 USAU Club Championships	10.71	9
1082	OZONE	04	ALISON STARGEL	2	0.285714285714	2	0.285714285714					7	2015 USAU Club Championships	10.71	9
1083	OZONE	05	KATHERINE WILSON	5	0.714285714286	8	1.14285714286					7	2015 USAU Club Championships	10.71	9
1084	OZONE	07	LANE SIEDOR	5	0.714285714286	3	0.428571428571					7	2015 USAU Club Championships	10.71	9
1085	OZONE	08	MARISSA HICKS	3	0.428571428571	1	0.142857142857					7	2015 USAU Club Championships	10.71	9
1086	OZONE	09	PHEBE KEMMER	0	0.0	0	0.0					7	2015 USAU Club Championships	10.71	9
1087	OZONE	10	SOPHIE DARCH	2	0.285714285714	2	0.285714285714					7	2015 USAU Club Championships	10.71	9
1088	OZONE	11	CAROLINE PEARSON	0	0.0	0	0.0					7	2015 USAU Club Championships	10.71	9
1089	OZONE	14	ALLISON SNOW	1	0.142857142857	1	0.142857142857					7	2015 USAU Club Championships	10.71	9
1090	OZONE	16	LEAH TSINAJINNIE	2	0.285714285714	4	0.571428571429					7	2015 USAU Club Championships	10.71	9
1091	OZONE	17	ANNA BUCHER	4	0.571428571429	3	0.428571428571					7	2015 USAU Club Championships	10.71	9
1092	OZONE	18	HANNAH LEATHERS	1	0.142857142857	4	0.571428571429					7	2015 USAU Club Championships	10.71	9
1093	OZONE	21	JIN-MI MATSUNAGA	1	0.142857142857	0	0.0					7	2015 USAU Club Championships	10.71	9
1094	OZONE	24	KATHERINE WOOTEN	4	0.571428571429	20	2.85714285714					7	2015 USAU Club Championships	10.71	9
1095	OZONE	25	KATHERINE HINES	4	0.571428571429	0	0.0					7	2015 USAU Club Championships	10.71	9
1096	OZONE	26	CATHERINE WOODHURST	1	0.142857142857	0	0.0					7	2015 USAU Club Championships	10.71	9
1097	OZONE	27	MEG HARRIS	10	1.42857142857	7	1.0					7	2015 USAU Club Championships	10.71	9
1098	OZONE	31	SAMANTHA STOVALL	5	0.714285714286	2	0.285714285714					7	2015 USAU Club Championships	10.71	9
1099	OZONE	32	HALEY REESE	3	0.428571428571	2	0.285714285714					7	2015 USAU Club Championships	10.71	9
1100	OZONE	35	CHRISTINA EFFERTZ	1	0.142857142857	0	0.0					7	2015 USAU Club Championships	10.71	9
1101	OZONE	44	MIRA WALKER	5	0.714285714286	4	0.571428571429					7	2015 USAU Club Championships	10.71	9
1102	OZONE	71	ANGELA LIN	3	0.428571428571	7	1.0					7	2015 USAU Club Championships	10.71	9
1103	MOLLY BROWN		MAGGIE CHEN	0	0.0	0	0.0					6	2015 USAU Club Championships	11.33	8
1104	MOLLY BROWN	02	SAMANTHA PELETIER	1	0.166666666667	3	0.5					6	2015 USAU Club Championships	11.33	8
1105	MOLLY BROWN	06	ASHLEY DALY MORGAN	7	1.16666666667	2	0.333333333333					6	2015 USAU Club Championships	11.33	8
1106	MOLLY BROWN	07	PAIGE APPLEGATE	0	0.0	2	0.333333333333					6	2015 USAU Club Championships	11.33	8
1107	MOLLY BROWN	09	OCTAVIA PAYNE	1	0.166666666667	8	1.33333333333					6	2015 USAU Club Championships	11.33	8
1108	MOLLY BROWN	10	LINDSEY CROSS	4	0.666666666667	3	0.5					6	2015 USAU Club Championships	11.33	8
1109	MOLLY BROWN	11	DENA SLATTERY	4	0.666666666667	7	1.16666666667					6	2015 USAU Club Championships	11.33	8
1110	MOLLY BROWN	12	CLAIRE HENLY	1	0.166666666667	1	0.166666666667					6	2015 USAU Club Championships	11.33	8
1111	MOLLY BROWN	14	KATIE PATTERSON	0	0.0	0	0.0					6	2015 USAU Club Championships	11.33	8
1112	MOLLY BROWN	15	DOROTHE FRANKLIN	0	0.0	1	0.166666666667					6	2015 USAU Club Championships	11.33	8
1113	MOLLY BROWN	16	MEGAN COUSINS	4	0.666666666667	2	0.333333333333					6	2015 USAU Club Championships	11.33	8
1114	MOLLY BROWN	17	ANNA SCHOTT	2	0.333333333333	2	0.333333333333					6	2015 USAU Club Championships	11.33	8
1115	MOLLY BROWN	18	CRYSTAL DAVIS	4	0.666666666667	2	0.333333333333					6	2015 USAU Club Championships	11.33	8
1116	MOLLY BROWN	19	CHRISTINA MICKLE	0	0.0	2	0.333333333333					6	2015 USAU Club Championships	11.33	8
1117	MOLLY BROWN	21	KRISTINA SNODGRASS	10	1.66666666667	1	0.166666666667					6	2015 USAU Club Championships	11.33	8
1118	MOLLY BROWN	23	LAUREN BOYLE	3	0.5	2	0.333333333333					6	2015 USAU Club Championships	11.33	8
1119	MOLLY BROWN	24	LISI LOHRE	2	0.333333333333	2	0.333333333333					6	2015 USAU Club Championships	11.33	8
1120	MOLLY BROWN	25	KIRSTIN JOHNSON	2	0.333333333333	3	0.5					6	2015 USAU Club Championships	11.33	8
1121	MOLLY BROWN	27	TANIA REITZ	6	1.0	2	0.333333333333					6	2015 USAU Club Championships	11.33	8
1122	MOLLY BROWN	28	SALLY LAMBERT	3	0.5	5	0.833333333333					6	2015 USAU Club Championships	11.33	8
1123	MOLLY BROWN	29	LISA DOAN	2	0.333333333333	1	0.166666666667					6	2015 USAU Club Championships	11.33	8
1124	MOLLY BROWN	33	JANA KRUTSINGER	1	0.166666666667	4	0.666666666667					6	2015 USAU Club Championships	11.33	8
1125	MOLLY BROWN	42	CAROLYN MATTHEWS	2	0.333333333333	1	0.166666666667					6	2015 USAU Club Championships	11.33	8
1126	MOLLY BROWN	47	REBECCA MILLER	4	0.666666666667	2	0.333333333333					6	2015 USAU Club Championships	11.33	8
1127	MOLLY BROWN	49	ALICIA WHITE	5	0.833333333333	2	0.333333333333					6	2015 USAU Club Championships	11.33	8
1128	MOLLY BROWN	52	CLAIRE CHASTAIN	2	0.333333333333	12	2.0					6	2015 USAU Club Championships	11.33	8
1129	MOLLY BROWN	55	SARA TAGGART	2	0.333333333333	0	0.0					6	2015 USAU Club Championships	11.33	8
1130	NEMESIS	01	ALLISON FISH	1	0.142857142857	0	0.0					7	2015 USAU Club Championships	11.0	11
1131	NEMESIS	02	ALEXANDRA HU	0	0.0	0	0.0					7	2015 USAU Club Championships	11.0	11
1132	NEMESIS	04	SAMANTHA CAIN	1	0.142857142857	1	0.142857142857					7	2015 USAU Club Championships	11.0	11
1133	NEMESIS	05	KATIE RAYNOLDS	0	0.0	0	0.0					7	2015 USAU Club Championships	11.0	11
1134	NEMESIS	06	RISA UMENO	2	0.285714285714	1	0.142857142857					7	2015 USAU Club Championships	11.0	11
1135	NEMESIS	07	SERVIA RINDFLEISH	1	0.142857142857	0	0.0					7	2015 USAU Club Championships	11.0	11
1136	NEMESIS	08	CHRISTINA SUR	7	1.0	3	0.428571428571					7	2015 USAU Club Championships	11.0	11
1137	NEMESIS	09	KRISTOL DAS	0	0.0	0	0.0					7	2015 USAU Club Championships	11.0	11
1138	NEMESIS	10	RACHEL ENYEART	4	0.571428571429	1	0.142857142857					7	2015 USAU Club Championships	11.0	11
1139	NEMESIS	11	ANNE HEMMELGARN	5	0.714285714286	3	0.428571428571					7	2015 USAU Club Championships	11.0	11
1140	NEMESIS	13	JESSICA SIPPERLEY	3	0.428571428571	2	0.285714285714					7	2015 USAU Club Championships	11.0	11
1141	NEMESIS	15	KIMBERLY STREFF	1	0.142857142857	0	0.0					7	2015 USAU Club Championships	11.0	11
1142	NEMESIS	16	JACQUELINE LAI	1	0.142857142857	0	0.0					7	2015 USAU Club Championships	11.0	11
1143	NEMESIS	20	ALEXANDRA CHUDLER	2	0.285714285714	6	0.857142857143					7	2015 USAU Club Championships	11.0	11
1144	NEMESIS	21	AMANDA DOBBYN	5	0.714285714286	0	0.0					7	2015 USAU Club Championships	11.0	11
1145	NEMESIS	23	EMILY HADEL	3	0.428571428571	4	0.571428571429					7	2015 USAU Club Championships	11.0	11
1146	NEMESIS	27	ANGELINA KIM	1	0.142857142857	2	0.285714285714					7	2015 USAU Club Championships	11.0	11
1147	NEMESIS	31	ABBY SHURE	6	0.857142857143	3	0.428571428571					7	2015 USAU Club Championships	11.0	11
1148	NEMESIS	32	CAROL LI	4	0.571428571429	7	1.0					7	2015 USAU Club Championships	11.0	11
1149	NEMESIS	72	JACQUELINE JARIK	7	1.0	12	1.71428571429					7	2015 USAU Club Championships	11.0	11
1150	NEMESIS	77	SARA MILLER	4	0.571428571429	11	1.57142857143					7	2015 USAU Club Championships	11.0	11
1151	NEMESIS	94	EMILIE WILLINGHAM	0	0.0	2	0.285714285714					7	2015 USAU Club Championships	11.0	11
1152	NEMESIS	99	KATHLEEN DYER	2	0.285714285714	3	0.428571428571					7	2015 USAU Club Championships	11.0	11
1153	TRAFFIC	0	TERRI WHITEHEAD	8	1.14285714286	2	0.285714285714					7	2015 USAU Club Championships	12.0	4
1154	TRAFFIC	02	REANNE BOWLBY	4	0.571428571429	8	1.14285714286					7	2015 USAU Club Championships	12.0	4
1155	TRAFFIC	04	KATIE BEREZAN	1	0.142857142857	1	0.142857142857					7	2015 USAU Club Championships	12.0	4
1156	TRAFFIC	05	ASHLEE DAVISON	6	0.857142857143	6	0.857142857143					7	2015 USAU Club Championships	12.0	4
1157	TRAFFIC	06	KATIE HIKIDA	2	0.285714285714	1	0.142857142857					7	2015 USAU Club Championships	12.0	4
1158	TRAFFIC	07	ALLISON SHORT	4	0.571428571429	3	0.428571428571					7	2015 USAU Club Championships	12.0	4
1159	TRAFFIC	08	ELLIE HAND	1	0.142857142857	1	0.142857142857					7	2015 USAU Club Championships	12.0	4
1160	TRAFFIC	09	JESSICA ROCKLIFF	1	0.142857142857	2	0.285714285714					7	2015 USAU Club Championships	12.0	4
1161	TRAFFIC	10	DEVRA WALDMAN	0	0.0	3	0.428571428571					7	2015 USAU Club Championships	12.0	4
1162	TRAFFIC	15	KATHRYN POHRAN	1	0.142857142857	2	0.285714285714					7	2015 USAU Club Championships	12.0	4
1163	TRAFFIC	16	JESSIE BELL	1	0.142857142857	0	0.0					7	2015 USAU Club Championships	12.0	4
1164	TRAFFIC	17	CANDICE CHAN	9	1.28571428571	7	1.0					7	2015 USAU Club Championships	12.0	4
1165	TRAFFIC	18	KIRA FREW	2	0.285714285714	1	0.142857142857					7	2015 USAU Club Championships	12.0	4
1166	TRAFFIC	24	YAYUK JOFFRES	2	0.285714285714	1	0.142857142857					7	2015 USAU Club Championships	12.0	4
1167	TRAFFIC	25	ELLEN SCHELEW	0	0.0	0	0.0					7	2015 USAU Club Championships	12.0	4
1168	TRAFFIC	27	SANYA PLESHAKOV	3	0.428571428571	1	0.142857142857					7	2015 USAU Club Championships	12.0	4
1169	TRAFFIC	32	DANIE PROBY	0	0.0	1	0.142857142857					7	2015 USAU Club Championships	12.0	4
1170	TRAFFIC	33	LAURA MASON	7	1.0	11	1.57142857143					7	2015 USAU Club Championships	12.0	4
1171	TRAFFIC	35	KATE SCARTH	5	0.714285714286	8	1.14285714286					7	2015 USAU Club Championships	12.0	4
1172	TRAFFIC	42	RACHEL MOENS	3	0.428571428571	8	1.14285714286					7	2015 USAU Club Championships	12.0	4
1173	TRAFFIC	44	ERIN BUSSIN	0	0.0	1	0.142857142857					7	2015 USAU Club Championships	12.0	4
1174	TRAFFIC	77	JENNIFER KWOK	6	0.857142857143	4	0.571428571429					7	2015 USAU Club Championships	12.0	4
1175	TRAFFIC	88	KATE WERRY	4	0.571428571429	8	1.14285714286					7	2015 USAU Club Championships	12.0	4
1176	TRAFFIC	89	CAROLYN CHURCHLAND	8	1.14285714286	2	0.285714285714					7	2015 USAU Club Championships	12.0	4
1177	TRAFFIC	90	CATHERINE HUI	14	2.0	11	1.57142857143					7	2015 USAU Club Championships	12.0	4
1178	TRAFFIC	92	LAUREL JAY	1	0.142857142857	3	0.428571428571					7	2015 USAU Club Championships	12.0	4
1179	BRUTE SQUAD	01	SOPHIA HERSCU	0	0.0	0	0.0					7	2015 USAU Club Championships	11.0	2
1180	BRUTE SQUAD	02	COURTNEY KIESOW	3	0.428571428571	0	0.0					7	2015 USAU Club Championships	11.0	2
1181	BRUTE SQUAD	04	LIEN HOFFMANN	8	1.14285714286	5	0.714285714286					7	2015 USAU Club Championships	11.0	2
1182	BRUTE SQUAD	04	COURTNEY VERHAALEN	0	0.0	0	0.0					7	2015 USAU Club Championships	11.0	2
1183	BRUTE SQUAD	05	MAGON LIU	1	0.142857142857	5	0.714285714286					7	2015 USAU Club Championships	11.0	2
1184	BRUTE SQUAD	06	CLAUDIA TAJIMA	2	0.285714285714	6	0.857142857143					7	2015 USAU Club Championships	11.0	2
1185	BRUTE SQUAD	07	KAMI GROOM	12	1.71428571429	12	1.71428571429					7	2015 USAU Club Championships	11.0	2
1186	BRUTE SQUAD	09	BECCA LUDFORD	2	0.285714285714	0	0.0					7	2015 USAU Club Championships	11.0	2
1187	BRUTE SQUAD	10	AMBER SINICROPE	4	0.571428571429	8	1.14285714286					7	2015 USAU Club Championships	11.0	2
1188	BRUTE SQUAD	11	CHRISTIE KIM	0	0.0	0	0.0					7	2015 USAU Club Championships	11.0	2
1189	BRUTE SQUAD	12	DORY ZIPERSTEIN	3	0.428571428571	5	0.714285714286					7	2015 USAU Club Championships	11.0	2
1190	BRUTE SQUAD	13	BECKY MALINOWSKI	10	1.42857142857	5	0.714285714286					7	2015 USAU Club Championships	11.0	2
1191	BRUTE SQUAD	14	PAULA SEVILLE	7	1.0	9	1.28571428571					7	2015 USAU Club Championships	11.0	2
1192	BRUTE SQUAD	17	ANGELA ZHU	0	0.0	3	0.428571428571					7	2015 USAU Club Championships	11.0	2
1193	BRUTE SQUAD	18	LEILA TUNNELL	2	0.285714285714	16	2.28571428571					7	2015 USAU Club Championships	11.0	2
1194	BRUTE SQUAD	20	SARAH COOK	0	0.0	0	0.0					7	2015 USAU Club Championships	11.0	2
1195	BRUTE SQUAD	21	CHELSEA MURPHY	6	0.857142857143	1	0.142857142857					7	2015 USAU Club Championships	11.0	2
1196	BRUTE SQUAD	22	VICTORIA NEGUS	1	0.142857142857	0	0.0					7	2015 USAU Club Championships	11.0	2
1197	BRUTE SQUAD	23	EMILY BAECHER	0	0.0	12	1.71428571429					7	2015 USAU Club Championships	11.0	2
